track_name,track_artist,track_album_id,track_album_release_date,track_id,track_album_id,playlist_name,playlist_genre,playlist_subgenre,playlist_id,track_popularity,energy,tempo,danceability,loudness,liveness,valence,speechiness,instrumentalness,mode,key,duration_ms,acousticness,time_signature,track_href,uri,analysis_url,id
Lollipop,Darell,11UJfH39O0VqLiQGLW0D0e,28/07/2023,3cDyocF0Ibdfs1SFQk5cLZ,11UJfH39O0VqLiQGLW0D0e,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,71,0.711,102.984,0.822,-4.943,0.083,0.934,0.0668,1.46e-05,1,6,199947,0.179,4,https://api.spotify.com/v1/tracks/3cDyocF0Ibdfs1SFQk5cLZ,spotify:track:3cDyocF0Ibdfs1SFQk5cLZ,https://api.spotify.com/v1/audio-analysis/3cDyocF0Ibdfs1SFQk5cLZ,3cDyocF0Ibdfs1SFQk5cLZ
Pa Ti Estoy,"Ozuna, Anuel AA, Chris Jedi",3nEa7WJXcruywRIZXu6qRE,17/11/2023,3j5zNcb0aSk7dx3W3mAKzw,3nEa7WJXcruywRIZXu6qRE,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,72,0.812,162.087,0.785,-3.174,0.107,0.903,0.0644,0,1,3,206103,0.147,4,https://api.spotify.com/v1/tracks/3j5zNcb0aSk7dx3W3mAKzw,spotify:track:3j5zNcb0aSk7dx3W3mAKzw,https://api.spotify.com/v1/audio-analysis/3j5zNcb0aSk7dx3W3mAKzw,3j5zNcb0aSk7dx3W3mAKzw
Corazón Roto - Remix,"Brray, JHAYCO, Ryan Castro",6tt4TtcglWQFVSI0AGUvEF,07/04/2023,6k5wiT5l9DK8iZmhvEvoqo,6tt4TtcglWQFVSI0AGUvEF,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,69,0.794,92.998,0.843,-4.686,0.25,0.796,0.0426,1.22e-06,0,1,275040,0.226,4,https://api.spotify.com/v1/tracks/6k5wiT5l9DK8iZmhvEvoqo,spotify:track:6k5wiT5l9DK8iZmhvEvoqo,https://api.spotify.com/v1/audio-analysis/6k5wiT5l9DK8iZmhvEvoqo,6k5wiT5l9DK8iZmhvEvoqo
El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",18wfVLHQKF0yXimErnxAfo,13/12/2019,74j34STf8L6uADnTN69ohv,18wfVLHQKF0yXimErnxAfo,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,68,0.769,167.969,0.771,-3.504,0.345,0.931,0.0694,1.57e-05,0,0,289899,0.18,4,https://api.spotify.com/v1/tracks/74j34STf8L6uADnTN69ohv,spotify:track:74j34STf8L6uADnTN69ohv,https://api.spotify.com/v1/audio-analysis/74j34STf8L6uADnTN69ohv,74j34STf8L6uADnTN69ohv
BELLAKEO,"Peso Pluma, Anitta",3VLY9g3CAG1Y5r2eGVEaZ0,07/12/2023,05WVKTdZhlIMX4qqMLuo0f,3VLY9g3CAG1Y5r2eGVEaZ0,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,75,0.88,180.011,0.72,-2.834,0.153,0.463,0.101,0.06,1,9,197333,0.0562,4,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,spotify:track:05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,05WVKTdZhlIMX4qqMLuo0f
Si Se Da - Remix,"Myke Towers, Farruko, Arcángel, Sech, Zion",75Y4sJ1vwZfEivbsKPzAx6,02/08/2019,6K5BsR04ijf3FHNzjbaagD,75Y4sJ1vwZfEivbsKPzAx6,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,72,0.672,93.999,0.817,-5.612,0.13,0.774,0.299,0,0,11,332240,0.441,4,https://api.spotify.com/v1/tracks/6K5BsR04ijf3FHNzjbaagD,spotify:track:6K5BsR04ijf3FHNzjbaagD,https://api.spotify.com/v1/audio-analysis/6K5BsR04ijf3FHNzjbaagD,6K5BsR04ijf3FHNzjbaagD
Nada,"Cazzu, Lyanno, Rauw Alejandro, Dalex",5zbO01D6uIqC2ejQSQEN2O,03/06/2019,7DOh0tBGnyMt6C5OO7o8Yq,5zbO01D6uIqC2ejQSQEN2O,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,71,0.543,98.992,0.898,-8.317,0.338,0.359,0.121,0.000623,0,6,305114,0.343,4,https://api.spotify.com/v1/tracks/7DOh0tBGnyMt6C5OO7o8Yq,spotify:track:7DOh0tBGnyMt6C5OO7o8Yq,https://api.spotify.com/v1/audio-analysis/7DOh0tBGnyMt6C5OO7o8Yq,7DOh0tBGnyMt6C5OO7o8Yq
Santa,"Rvssian, Rauw Alejandro, Ayra Starr",0SqUi6bPIlAaWfvZibBfia,04/04/2024,5bi0gh89wRuH2OgjdAKFsb,0SqUi6bPIlAaWfvZibBfia,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,79,0.709,99.993,0.725,-5.017,0.114,0.648,0.129,0.000189,0,3,193039,0.321,4,https://api.spotify.com/v1/tracks/5bi0gh89wRuH2OgjdAKFsb,spotify:track:5bi0gh89wRuH2OgjdAKFsb,https://api.spotify.com/v1/audio-analysis/5bi0gh89wRuH2OgjdAKFsb,5bi0gh89wRuH2OgjdAKFsb
Guay,"Ozuna, Bad Gyal",7DZzZGds5TtGakkQlGbfSl,18/04/2024,1S3SAFqLBWk3HaR5UyXp43,7DZzZGds5TtGakkQlGbfSl,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,69,0.766,96.037,0.88,-2.906,0.382,0.594,0.0505,1.79e-05,0,1,210788,0.0881,4,https://api.spotify.com/v1/tracks/1S3SAFqLBWk3HaR5UyXp43,spotify:track:1S3SAFqLBWk3HaR5UyXp43,https://api.spotify.com/v1/audio-analysis/1S3SAFqLBWk3HaR5UyXp43,1S3SAFqLBWk3HaR5UyXp43
HASTA ABAJO,"KEVIN ROLDAN, Bryant Myers, Lyanno",0UEG3km1FB7nGZHwiSun8x,04/10/2019,4PEfJZpVjdclfzZ9XO8uDw,0UEG3km1FB7nGZHwiSun8x,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,69,0.671,169.727,0.714,-5.119,0.325,0.641,0.362,0,1,5,229827,0.292,4,https://api.spotify.com/v1/tracks/4PEfJZpVjdclfzZ9XO8uDw,spotify:track:4PEfJZpVjdclfzZ9XO8uDw,https://api.spotify.com/v1/audio-analysis/4PEfJZpVjdclfzZ9XO8uDw,4PEfJZpVjdclfzZ9XO8uDw
BBY BOO - REMIX,"iZaak, JHAYCO, Anuel AA",4Rx0nQkh5sR1O0Z8lBgig9,27/03/2024,43PiEypaceH339CSNiggyj,4Rx0nQkh5sR1O0Z8lBgig9,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,75,0.617,173.97,0.703,-5.696,0.433,0.486,0.151,6.11e-06,1,5,275862,0.215,4,https://api.spotify.com/v1/tracks/43PiEypaceH339CSNiggyj,spotify:track:43PiEypaceH339CSNiggyj,https://api.spotify.com/v1/audio-analysis/43PiEypaceH339CSNiggyj,43PiEypaceH339CSNiggyj
SI NO ES CONTIGO,Cris Mj,4ecjQGViGCD4snnZ3QJOEL,23/05/2024,5Uptvz6j1sjDKxidAcnH2L,4ecjQGViGCD4snnZ3QJOEL,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,85,0.626,100.02,0.763,-5.637,0.205,0.78,0.0433,0.225,0,5,156171,0.0859,4,https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L,spotify:track:5Uptvz6j1sjDKxidAcnH2L,https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L,5Uptvz6j1sjDKxidAcnH2L
Gata Only,"FloyyMenor, Cris Mj",5tSQtQGkrCJx3hoQxmLgfM,02/02/2024,6XjDF6nds4DE2BBbagZol6,5tSQtQGkrCJx3hoQxmLgfM,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,87,0.499,99.986,0.791,-8.472,0.0899,0.669,0.0509,2.41e-05,0,8,222000,0.446,4,https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6,spotify:track:6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/audio-analysis/6XjDF6nds4DE2BBbagZol6,6XjDF6nds4DE2BBbagZol6
ELOVRGA,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",2EmOYnsIj3bkiPYTuhsqZR,18/08/2023,2TJKY0WSFufZOzbRNgl6zE,2EmOYnsIj3bkiPYTuhsqZR,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,75,0.476,129.992,0.793,-10.515,0.115,0.578,0.0406,0,0,5,194769,0.132,4,https://api.spotify.com/v1/tracks/2TJKY0WSFufZOzbRNgl6zE,spotify:track:2TJKY0WSFufZOzbRNgl6zE,https://api.spotify.com/v1/audio-analysis/2TJKY0WSFufZOzbRNgl6zE,2TJKY0WSFufZOzbRNgl6zE
Porno,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",1faqBAWocW4ZOe0OFjudGw,11/10/2019,34ZngZgo8xicbt1EE8Ob8Z,1faqBAWocW4ZOe0OFjudGw,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,70,0.71,92.009,0.535,-2.978,0.141,0.523,0.324,0,0,1,212653,0.428,4,https://api.spotify.com/v1/tracks/34ZngZgo8xicbt1EE8Ob8Z,spotify:track:34ZngZgo8xicbt1EE8Ob8Z,https://api.spotify.com/v1/audio-analysis/34ZngZgo8xicbt1EE8Ob8Z,34ZngZgo8xicbt1EE8Ob8Z
Que Se Cuide,"Luis R Conriquez, Joel De La P, Chimbala",2iV4iuAjlRH64jpIofjtkz,04/05/2024,22jhscHs2DoVqKG5vKJytQ,2iV4iuAjlRH64jpIofjtkz,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,71,0.779,128.028,0.937,-3.539,0.0408,0.95,0.329,6.85e-05,0,4,155625,0.22,4,https://api.spotify.com/v1/tracks/22jhscHs2DoVqKG5vKJytQ,spotify:track:22jhscHs2DoVqKG5vKJytQ,https://api.spotify.com/v1/audio-analysis/22jhscHs2DoVqKG5vKJytQ,22jhscHs2DoVqKG5vKJytQ
Mejores Jordans,"Victor Mendivil, Oscar Maydon",6gK267rs4q9swdpzj79Roz,30/07/2024,1cZHUhGz7xJ8c4szDipipd,6gK267rs4q9swdpzj79Roz,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,83,0.583,115.221,0.669,-8.949,0.1,0.271,0.269,2.54e-06,1,1,234716,0.603,4,https://api.spotify.com/v1/tracks/1cZHUhGz7xJ8c4szDipipd,spotify:track:1cZHUhGz7xJ8c4szDipipd,https://api.spotify.com/v1/audio-analysis/1cZHUhGz7xJ8c4szDipipd,1cZHUhGz7xJ8c4szDipipd
APAGA EL CEL,"FloyyMenor, Lewis Somes",6MikZBKCtKfPM4439yzBRz,09/08/2024,0ZS96pPRLyGUViVi5PWCAR,6MikZBKCtKfPM4439yzBRz,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,76,0.496,100.025,0.696,-7.532,0.0626,0.476,0.0365,0.000397,0,9,184806,0.273,4,https://api.spotify.com/v1/tracks/0ZS96pPRLyGUViVi5PWCAR,spotify:track:0ZS96pPRLyGUViVi5PWCAR,https://api.spotify.com/v1/audio-analysis/0ZS96pPRLyGUViVi5PWCAR,0ZS96pPRLyGUViVi5PWCAR
LUNA,"Feid, ATL Jacob",0lgs2Sa82lyX89nBUWyUy6,01/12/2023,7bywjHOc0wSjGGbj04XbVi,0lgs2Sa82lyX89nBUWyUy6,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,88,0.86,100.019,0.774,-2.888,0.116,0.446,0.13,0,0,7,196800,0.131,4,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi,7bywjHOc0wSjGGbj04XbVi
TU TA RICA,"FloyyMenor, Lewis Somes",6MikZBKCtKfPM4439yzBRz,09/08/2024,27bcRgu0wnDteieWlLCxc8,6MikZBKCtKfPM4439yzBRz,Reggaeton Hits,latin,reggaeton,50RFc7X949cZs4CHZ4fPDe,76,0.507,99.994,0.755,-6.76,0.18,0.606,0.0684,1.82e-05,0,3,124806,0.293,4,https://api.spotify.com/v1/tracks/27bcRgu0wnDteieWlLCxc8,spotify:track:27bcRgu0wnDteieWlLCxc8,https://api.spotify.com/v1/audio-analysis/27bcRgu0wnDteieWlLCxc8,27bcRgu0wnDteieWlLCxc8
Parado no Bailão,"MC L da Vinte, MC Gury",4OZ9djo9HM9hIQtjY2NBLa,23/07/2018,3Hb9kUdm4yf839Fle4RIdT,4OZ9djo9HM9hIQtjY2NBLa,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,73,0.599,86.533,0.828,-1.624,0.0775,0.478,0.149,0,1,11,171692,0.381,5,https://api.spotify.com/v1/tracks/3Hb9kUdm4yf839Fle4RIdT,spotify:track:3Hb9kUdm4yf839Fle4RIdT,https://api.spotify.com/v1/audio-analysis/3Hb9kUdm4yf839Fle4RIdT,3Hb9kUdm4yf839Fle4RIdT
Se Voce Nao Quer Passa a Vez,"Mc Delux, DJ Guih Da ZO",7mSEULBduMtsKcy7w7QgWk,22/03/2022,7snnTlaWaN39nfN1PhUaT8,7mSEULBduMtsKcy7w7QgWk,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,70,0.827,129.949,0.956,1.295,0.423,0.614,0.222,0.000259,1,9,133846,0.136,4,https://api.spotify.com/v1/tracks/7snnTlaWaN39nfN1PhUaT8,spotify:track:7snnTlaWaN39nfN1PhUaT8,https://api.spotify.com/v1/audio-analysis/7snnTlaWaN39nfN1PhUaT8,7snnTlaWaN39nfN1PhUaT8
BRAZILIAN DANÇA PHONK,"6YNTHMANE, RXDXVIL",4QlnGetYxfXaVGhgdmF0vG,12/05/2023,6yVjjQA31SLM1kc4j5jPwF,4QlnGetYxfXaVGhgdmF0vG,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,72,0.99,126.015,0.748,-2.39,0.267,0.386,0.151,0.132,1,1,118194,0.303,4,https://api.spotify.com/v1/tracks/6yVjjQA31SLM1kc4j5jPwF,spotify:track:6yVjjQA31SLM1kc4j5jPwF,https://api.spotify.com/v1/audio-analysis/6yVjjQA31SLM1kc4j5jPwF,6yVjjQA31SLM1kc4j5jPwF
Faz um Vuk Vuk (Teto Espelhado),"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",59qldBzRiQutEYO1hqxw7H,20/07/2023,64CovjRwInpOJW4PiGMprY,59qldBzRiQutEYO1hqxw7H,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,72,0.413,130.078,0.92,-7.901,0.133,0.679,0.0752,0.0514,0,7,138462,0.504,4,https://api.spotify.com/v1/tracks/64CovjRwInpOJW4PiGMprY,spotify:track:64CovjRwInpOJW4PiGMprY,https://api.spotify.com/v1/audio-analysis/64CovjRwInpOJW4PiGMprY,64CovjRwInpOJW4PiGMprY
Te Maceto Depois Do Baile,"DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf",5I53yrG2qfaC9LtZKze0xw,14/05/2024,448158cOtdLyR59DJnzpON,5I53yrG2qfaC9LtZKze0xw,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,69,0.789,130.053,0.89,-1.826,0.192,0.758,0.428,0,1,11,199615,0.147,4,https://api.spotify.com/v1/tracks/448158cOtdLyR59DJnzpON,spotify:track:448158cOtdLyR59DJnzpON,https://api.spotify.com/v1/audio-analysis/448158cOtdLyR59DJnzpON,448158cOtdLyR59DJnzpON
MTG QUEM NÃO QUER SOU EU,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",4sLNpzARYcLX5BIGLOvgNC,10/05/2024,6RjSXi9cPGroetXeNsWFGL,4sLNpzARYcLX5BIGLOvgNC,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,77,0.427,80.492,0.492,-6.37,0.53,0.443,0.372,0.00482,0,9,123692,0.364,5,https://api.spotify.com/v1/tracks/6RjSXi9cPGroetXeNsWFGL,spotify:track:6RjSXi9cPGroetXeNsWFGL,https://api.spotify.com/v1/audio-analysis/6RjSXi9cPGroetXeNsWFGL,6RjSXi9cPGroetXeNsWFGL
Ela Joga na Hora,"Mc Pogba, DJ Guih Da ZO",30Ytb0PG1tOv7JiKOTBK2v,28/03/2024,6hZGsChumRhWG24OEh698c,30Ytb0PG1tOv7JiKOTBK2v,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,78,0.669,130.05,0.949,-3.922,0.169,0.843,0.222,0.000592,0,2,132923,0.36,4,https://api.spotify.com/v1/tracks/6hZGsChumRhWG24OEh698c,spotify:track:6hZGsChumRhWG24OEh698c,https://api.spotify.com/v1/audio-analysis/6hZGsChumRhWG24OEh698c,6hZGsChumRhWG24OEh698c
THE BOX MEDLEY FUNK 2,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",0dW6ozKchun19vdN4BSIUy,18/04/2024,7IFsTX5H1sWcEl8joV0IdD,0dW6ozKchun19vdN4BSIUy,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,78,0.687,117.008,0.778,-8.568,0.356,0.839,0.105,0.0105,0,11,266667,0.578,4,https://api.spotify.com/v1/tracks/7IFsTX5H1sWcEl8joV0IdD,spotify:track:7IFsTX5H1sWcEl8joV0IdD,https://api.spotify.com/v1/audio-analysis/7IFsTX5H1sWcEl8joV0IdD,7IFsTX5H1sWcEl8joV0IdD
Louca Encubada,"Dj Samir, Rodricci, Launch13",4Qmw0mV9qMba2FQVUh0BYz,13/10/2023,5pvVt1ak0vsGRE0Hl4kudu,4Qmw0mV9qMba2FQVUh0BYz,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,71,0.955,130.068,0.679,-3.715,0.125,0.713,0.0437,0.235,1,6,119221,0.000737,4,https://api.spotify.com/v1/tracks/5pvVt1ak0vsGRE0Hl4kudu,spotify:track:5pvVt1ak0vsGRE0Hl4kudu,https://api.spotify.com/v1/audio-analysis/5pvVt1ak0vsGRE0Hl4kudu,5pvVt1ak0vsGRE0Hl4kudu
DANÇA PRA ME PROVOCAR,"DJ JOÃO PEREIRA, MC Koringa",5LjiaU620s0bLVN0zf57O5,14/09/2023,6zdL0aLZs6g61SPGrlMvrM,5LjiaU620s0bLVN0zf57O5,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,68,0.582,84.917,0.615,-0.93,0.0791,0.892,0.364,6.55e-05,1,6,157216,0.269,5,https://api.spotify.com/v1/tracks/6zdL0aLZs6g61SPGrlMvrM,spotify:track:6zdL0aLZs6g61SPGrlMvrM,https://api.spotify.com/v1/audio-analysis/6zdL0aLZs6g61SPGrlMvrM,6zdL0aLZs6g61SPGrlMvrM
Tá OK,"DENNIS, MC Kevin o Chris",41iAYv4hU3BL86F0sOTvqp,04/05/2023,0fABszUFNbNq9IW503Gj8v,41iAYv4hU3BL86F0sOTvqp,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,71,0.96,130.118,0.863,-1.458,0.0853,0.586,0.0492,0.00526,1,11,92093,0.497,4,https://api.spotify.com/v1/tracks/0fABszUFNbNq9IW503Gj8v,spotify:track:0fABszUFNbNq9IW503Gj8v,https://api.spotify.com/v1/audio-analysis/0fABszUFNbNq9IW503Gj8v,0fABszUFNbNq9IW503Gj8v
WHINE IN BRAZIL FUNK,Ichiss,6tuTOSJX2SjH8JBsh5uM30,09/07/2024,1Xvs6IKi0O1PWYzzIwxR2Q,6tuTOSJX2SjH8JBsh5uM30,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,72,0.907,117.054,0.863,-5.077,0.182,0.304,0.295,0.000813,0,4,107971,0.0683,4,https://api.spotify.com/v1/tracks/1Xvs6IKi0O1PWYzzIwxR2Q,spotify:track:1Xvs6IKi0O1PWYzzIwxR2Q,https://api.spotify.com/v1/audio-analysis/1Xvs6IKi0O1PWYzzIwxR2Q,1Xvs6IKi0O1PWYzzIwxR2Q
TUMBÁTUM,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",0S3pM5Z9LfLBU6IdYFJxiA,22/12/2023,24R0oyjvhV4HIFFvoK3XkP,0S3pM5Z9LfLBU6IdYFJxiA,Brazilian Funk,brazilian,funk,6G1N7RXO7gOGfFKlRyjl8G,70,0.59,86.429,0.711,-5.967,0.0798,0.702,0.271,1.83e-06,0,6,121384,0.26,5,https://api.spotify.com/v1/tracks/24R0oyjvhV4HIFFvoK3XkP,spotify:track:24R0oyjvhV4HIFFvoK3XkP,https://api.spotify.com/v1/audio-analysis/24R0oyjvhV4HIFFvoK3XkP,24R0oyjvhV4HIFFvoK3XkP
Onlar Anlamaz Halden,Semicenk,0flBR9Gz8N0UXPplEbrP1p,09/08/2024,38d47UiHhyu4wdbPYz0ZUB,0flBR9Gz8N0UXPplEbrP1p,Turkish Pop,turkish,pop,5d29bl04zUgpD8rxNJO4os,75,0.327,90.025,0.707,-17.176,0.155,0.181,0.0687,0.0148,0,0,176000,0.185,4,https://api.spotify.com/v1/tracks/38d47UiHhyu4wdbPYz0ZUB,spotify:track:38d47UiHhyu4wdbPYz0ZUB,https://api.spotify.com/v1/audio-analysis/38d47UiHhyu4wdbPYz0ZUB,38d47UiHhyu4wdbPYz0ZUB
Geçiyor Zaman,Semicenk,0flBR9Gz8N0UXPplEbrP1p,09/08/2024,3ma4Ef3Bnl3UBOV4ShiMLX,0flBR9Gz8N0UXPplEbrP1p,Turkish Pop,turkish,pop,5d29bl04zUgpD8rxNJO4os,75,0.729,98.022,0.629,-5.235,0.253,0.427,0.0379,7.75e-05,0,7,154286,0.431,4,https://api.spotify.com/v1/tracks/3ma4Ef3Bnl3UBOV4ShiMLX,spotify:track:3ma4Ef3Bnl3UBOV4ShiMLX,https://api.spotify.com/v1/audio-analysis/3ma4Ef3Bnl3UBOV4ShiMLX,3ma4Ef3Bnl3UBOV4ShiMLX
Kader Sağ Olsun,Semicenk,0flBR9Gz8N0UXPplEbrP1p,09/08/2024,2crO2eSwgjOoAanagD2sFc,0flBR9Gz8N0UXPplEbrP1p,Turkish Pop,turkish,pop,5d29bl04zUgpD8rxNJO4os,70,0.656,120.001,0.685,-8.028,0.318,0.556,0.0411,0,0,7,172000,0.702,4,https://api.spotify.com/v1/tracks/2crO2eSwgjOoAanagD2sFc,spotify:track:2crO2eSwgjOoAanagD2sFc,https://api.spotify.com/v1/audio-analysis/2crO2eSwgjOoAanagD2sFc,2crO2eSwgjOoAanagD2sFc
Küle Dönmüşsün,"Semicenk, Doğu Swag",69XrCiTVTxzFDxvk6RorEG,14/06/2024,2CZzw0He9fzyi2FkBkn4Bk,69XrCiTVTxzFDxvk6RorEG,Turkish Pop,turkish,pop,5d29bl04zUgpD8rxNJO4os,72,0.606,95.056,0.831,-4.84,0.0973,0.883,0.0626,1.04e-06,0,8,146526,0.684,4,https://api.spotify.com/v1/tracks/2CZzw0He9fzyi2FkBkn4Bk,spotify:track:2CZzw0He9fzyi2FkBkn4Bk,https://api.spotify.com/v1/audio-analysis/2CZzw0He9fzyi2FkBkn4Bk,2CZzw0He9fzyi2FkBkn4Bk
Önümüz Yaz,Simge,1RQR6pJby9qvranN8SuM1v,21/06/2024,28Aau4tlztDlgKJQXrWhZR,1RQR6pJby9qvranN8SuM1v,Turkish Pop,turkish,pop,5d29bl04zUgpD8rxNJO4os,74,0.914,108.02,0.726,-4.226,0.54,0.839,0.0802,0,1,7,181518,0.0758,4,https://api.spotify.com/v1/tracks/28Aau4tlztDlgKJQXrWhZR,spotify:track:28Aau4tlztDlgKJQXrWhZR,https://api.spotify.com/v1/audio-analysis/28Aau4tlztDlgKJQXrWhZR,28Aau4tlztDlgKJQXrWhZR
Kafamın İçi,"Ebru Yaşar, Siyam, Zeyd",2d3z7xdD9R3sAKueFrV2jp,22/05/2024,30kd9r9pbMn6bs6CKyFOCu,2d3z7xdD9R3sAKueFrV2jp,Turkish Pop,turkish,pop,5d29bl04zUgpD8rxNJO4os,68,0.724,78.753,0.536,-6.84,0.116,0.587,0.152,0,0,9,142000,0.748,4,https://api.spotify.com/v1/tracks/30kd9r9pbMn6bs6CKyFOCu,spotify:track:30kd9r9pbMn6bs6CKyFOCu,https://api.spotify.com/v1/audio-analysis/30kd9r9pbMn6bs6CKyFOCu,30kd9r9pbMn6bs6CKyFOCu
Lan,Zeynep Bastık,1LvnmkkATPS4wBrEPMec26,08/03/2024,1whKKdtCiFjN7MW7DrIRUH,1LvnmkkATPS4wBrEPMec26,Turkish Pop,turkish,pop,5d29bl04zUgpD8rxNJO4os,69,0.622,204.028,0.406,-7.647,0.309,0.567,0.0648,1.35e-05,0,3,196075,0.497,4,https://api.spotify.com/v1/tracks/1whKKdtCiFjN7MW7DrIRUH,spotify:track:1whKKdtCiFjN7MW7DrIRUH,https://api.spotify.com/v1/audio-analysis/1whKKdtCiFjN7MW7DrIRUH,1whKKdtCiFjN7MW7DrIRUH
Self Care,Mac Miller,5wtE5aLX5r7jOosmPhJhhk,03/08/2018,5bJ1DrEM4hNCafcDd1oxHx,5wtE5aLX5r7jOosmPhJhhk,Chill Hop,hip-hop,chill,37i9dQZF1EIf4OaZ1XTJYw,73,0.538,141.894,0.52,-8.109,0.119,0.177,0.206,0.00187,1,1,345133,0.367,4,https://api.spotify.com/v1/tracks/5bJ1DrEM4hNCafcDd1oxHx,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,https://api.spotify.com/v1/audio-analysis/5bJ1DrEM4hNCafcDd1oxHx,5bJ1DrEM4hNCafcDd1oxHx
"I'm Good Luv, Enjoy.",Aaron May,2755rVbg8SJCsmTe0FQTLa,28/02/2019,3RKLJPyyMZfwebsePAzqjL,2755rVbg8SJCsmTe0FQTLa,Chill Hop,hip-hop,chill,37i9dQZF1EIf4OaZ1XTJYw,75,0.586,130.012,0.891,-4.665,0.213,0.954,0.121,0,1,11,134548,0.0833,4,https://api.spotify.com/v1/tracks/3RKLJPyyMZfwebsePAzqjL,spotify:track:3RKLJPyyMZfwebsePAzqjL,https://api.spotify.com/v1/audio-analysis/3RKLJPyyMZfwebsePAzqjL,3RKLJPyyMZfwebsePAzqjL
Doomsday,"MF DOOM, Pebbles The Invisible Girl",5bjUbZPVTEQcb6W3LquX1E,19/10/1999,7EQvdUJqZ2i7SWvSB2VqGA,5bjUbZPVTEQcb6W3LquX1E,Chill Hop,hip-hop,chill,37i9dQZF1EIf4OaZ1XTJYw,72,0.84,95.416,0.856,-7.736,0.0773,0.792,0.334,0,0,6,298053,0.0973,4,https://api.spotify.com/v1/tracks/7EQvdUJqZ2i7SWvSB2VqGA,spotify:track:7EQvdUJqZ2i7SWvSB2VqGA,https://api.spotify.com/v1/audio-analysis/7EQvdUJqZ2i7SWvSB2VqGA,7EQvdUJqZ2i7SWvSB2VqGA
